Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors,Degree Level,Credits,Formatted Days,Start 24,End 24,Formatted TimeSlot,Matched Skills,Combined Text
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,3:00 PM,3:50 PM,T,"D'Arienzo, A",PhD,,Tue,15:00,15:50,Tue 15:00 - 15:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,9:00 AM,9:50 AM,T,"Altizio, D",PhD,,Tue,09:00,09:50,Tue 09:00 - 09:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,10:00 AM,10:50 AM,T,"Altizio, D",PhD,,Tue,10:00,10:50,Tue 10:00 - 10:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,11:00 AM,11:50 AM,T,"D'Arienzo, A",PhD,,Tue,11:00,11:50,Tue 11:00 - 11:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Open,Discussion/Recitation,12:00 PM,12:50 PM,T,"Castillo, C",PhD,,Tue,12:00,12:50,Tue 12:00 - 12:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,1:00 PM,1:50 PM,T,"Castillo, C",PhD,,Tue,13:00,13:50,Tue 13:00 - 13:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,2:00 PM,2:50 PM,T,"D'Arienzo, A",PhD,,Tue,14:00,14:50,Tue 14:00 - 14:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,3:00 PM,3:50 PM,R,"Williams, C",PhD,,Thu,15:00,15:50,Thu 15:00 - 15:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,9:00 AM,9:50 AM,R,"Altizio, D",PhD,,Thu,09:00,09:50,Thu 09:00 - 09:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231.",Quantitative Reasoning II course.,Closed,Discussion/Recitation,10:00 AM,10:50 AM,R,"Altizio, D",PhD,,Thu,10:00,10:50,Thu 10:00 - 10:50,"['Research on Artificial Intelligence and Machine learning', 'Artificial Intelligence (AI) and Machine Learning', 'Data Analysis and Visualization', 'Internet of Things', 'Statistical Analysis', 'Problem Solving and Analysis', 'Operating Systems and Networking', 'Artificial Intelligence and Machine learning', 'Video Editing and Animation', 'Working with Technology and New Idea Generate', 'Illustration and Design', 'Graphic Design and Editing', 'Video Editing And Animation']","Calculus III Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
