Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors
Algorithms,"Design and analysis techniques, approximation algorithms, randomized algorithms and amortized analysis, and advanced topics such as network flow, linear programming, and dynamic data structures, among others. Same as CSE 414 and MATH 473. 4 undergraduate hours. 4 graduate hours. Prerequisite: CS 374 or ECE 374, and one of CS 361, STAT 361, ECE 313, MATH 362, MATH 461, MATH 463 or STAT 400.",,Open (Restricted),Discussion/Recitation,05:00 PM,06:15 PM,R,"Viswanathan, M"
Algorithms,"Design and analysis techniques, approximation algorithms, randomized algorithms and amortized analysis, and advanced topics such as network flow, linear programming, and dynamic data structures, among others. Same as CSE 414 and MATH 473. 4 undergraduate hours. 4 graduate hours. Prerequisite: CS 374 or ECE 374, and one of CS 361, STAT 361, ECE 313, MATH 362, MATH 461, MATH 463 or STAT 400.",,Open (Restricted),Online,ARRANGED,,,"Viswanathan, M"
Formal Software Development Methods,"Mathematical models, languages, and methods for software specification, development, and verification. Same as ECE 478. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: CS 225; one of CS 374, ECE 374 or MATH 414.",,CrossListOpen (Restricted),Lecture-Discussion,12:30 PM,01:45 PM,TR,"Singh, G"
Simulation,Same as IE 413. See IE 413.,,CrossListOpen,Laboratory,04:00 PM,04:50 PM,W,"Jacobson, S"
Simulation,Same as IE 413. See IE 413.,,CrossListOpen,Laboratory,04:00 PM,04:50 PM,M,"Jacobson, S"
Simulation,Same as IE 413. See IE 413.,,CrossListOpen (Restricted),Lecture-Discussion,03:00 PM,03:50 PM,W,"Jacobson, S"
Simulation,Same as IE 413. See IE 413.,,CrossListOpen (Restricted),Lecture-Discussion,03:00 PM,03:50 PM,M,"Jacobson, S"
Applied Parallel Programming,Same as CSE 408 and ECE 408. See ECE 408.,,CrossListOpen,Laboratory,ARRANGED,,,
Applied Parallel Programming,Same as CSE 408 and ECE 408. See ECE 408.,,CrossListOpen,Lecture,09:30 AM,10:50 AM,TR,"Kindratenko, V"
Applied Parallel Programming,Same as CSE 408 and ECE 408. See ECE 408.,,CrossListOpen (Restricted),Online Lab,ARRANGED,,,"Kindratenko, V"
Applied Parallel Programming,Same as CSE 408 and ECE 408. See ECE 408.,,CrossListOpen (Restricted),Online Lecture,09:30 AM,10:50 AM,TR,"Kindratenko, V"
Seminar,"Seminar on topics of current interest as announced in the Class Schedule. 0 to 4 undergraduate hours. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated in the same or separate terms if topics vary to a maximum of 4 hours. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description.",,Open,Lecture-Discussion,02:00 PM,02:50 PM,MWF,"Beckman, M"
Seminar,"Seminar on topics of current interest as announced in the Class Schedule. 0 to 4 undergraduate hours. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated in the same or separate terms if topics vary to a maximum of 4 hours. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description.",,Open (Restricted),Lecture,04:00 PM,06:00 PM,R,"Bashir, M"
Seminar,"Seminar on topics of current interest as announced in the Class Schedule. 0 to 4 undergraduate hours. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated in the same or separate terms if topics vary to a maximum of 4 hours. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description.",,Open (Restricted),Online,01:00 PM,02:15 PM,F,"Gertner, Y;Williams, T"
Seminar,"Seminar on topics of current interest as announced in the Class Schedule. 0 to 4 undergraduate hours. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated in the same or separate terms if topics vary to a maximum of 4 hours. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description.",,Open,Lecture-Discussion,10:00 AM,10:50 AM,F,"Lewis, C"
Seminar,"Seminar on topics of current interest as announced in the Class Schedule. 0 to 4 undergraduate hours. 0 to 4 graduate hours. Approved for S/U grading only. May be repeated in the same or separate terms if topics vary to a maximum of 4 hours. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description.",,Closed,Seminar,05:00 PM,06:00 PM,R,"Amato, N"
"Senior Project II, ACP",Continuation of CS 492. Identical to CS 494 except for an additional writing component. See CS 494. 3 undergraduate hours. No graduate credit. Credit is not given for both CS 493 and a project course in another engineering department for the same project. Prerequisite: CS 492.,Advanced Composition course.,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,11:50 AM,F,"Woodley, M"
Senior Project II,Continuation of CS 492. 3 undergraduate hours. No graduate credit. Credit is not given for both CS 494 and a project course in another engineering department for the same project. Prerequisite: CS 492.,,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,11:50 AM,F,"Woodley, M"
CS Team Project,"Student teams work with CS faculty to complete a significant project requiring advanced knowledge of CS principles. Project topics vary. 1 to 3 undergraduate hours. No graduate credit. May be repeated in the same term up to 6 hours, if topics vary; may be repeated in separate terms. Prerequisite: For majors only; junior or senior standing required.",,Closed,Independent Study,ARRANGED,,,
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Closed,Online,ARRANGED,,,"Farivar, R"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Online,09:30 AM,10:45 AM,TR,"Alawini, A"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,CrossListOpen (Restricted),Online,09:30 AM,10:45 AM,TR,"Alawini, A"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Online,ARRANGED,,,"Farivar, R"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Closed,Lecture-Discussion,02:00 PM,03:15 PM,TR,"Zhang, M"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Closed,Online,09:30 AM,10:45 AM,TR,"Alawini, A"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Closed,Lecture-Discussion,09:30 AM,10:45 AM,TR,"Granha Jeronimo, F;Sinha, M"
Special Topics,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Laboratory-Discussion,12:30 PM,01:45 PM,F,"Belabbas, M"
